43.50184211,44.55578947
43.49394737,44.54526316
43.48210526,44.53342105
43.46631579,44.52026316
43.45052632,44.50710526
43.43473684,44.49394737
43.42631579,44.48263158
43.42105263,44.47210526
43.41578947,44.46157895
43.41052632,44.45105263
43.40526316,44.44289474
43.4,44.435
43.39473684,44.42710526
43.38789474,44.41763158
43.36684211,44.39394737
43.34578947,44.37026316
43.32473684,44.34657895
43.30684211,44.32605263
43.29631579,44.31289474
43.28578947,44.29973684
43.27526316,44.28657895
43.25684211,44.26684211
43.23052632,44.24052632
43.20421053,44.21421053
43.17789474,44.18789474
43.14421053,44.15052632
43.10736842,44.10842105
43.07052632,44.06631579
43.03368421,44.02421053
42.97315789,43.95605263
42.91,43.885
42.84684211,43.81394737
42.78421053,43.74368421
42.72631579,43.68052632
42.66842105,43.61736842
42.61052632,43.55421053
42.54631579,43.48394737
42.46736842,43.39710526
42.38842105,43.31026316
42.30947368,43.22342105
42.22263158,43.12605263
42.12789474,43.01815789
42.03315789,42.91026316
41.93842105,42.80236842
41.85473684,42.70736842
41.77578947,42.61789474
41.69684211,42.52842105
41.61789474,42.43894737
41.5272973,42.34
41.43540541,42.24
41.34351351,42.14
41.25684211,42.04368421
41.19105263,41.96210526
41.12526316,41.88052632
41.05947368,41.79894737
41,41.72684211
40.95,41.66894737
40.9,41.61105263
40.85,41.55315789
40.79842105,41.49368421
40.74578947,41.43315789
40.69315789,41.37263158
40.64052632,41.31210526
40.61105263,41.27473684
40.58736842,41.24315789
40.56368421,41.21157895
40.54,41.18
40.52684211,41.16157895
40.51368421,41.14315789
40.50052632,41.12473684
40.48621622,41.10513514
40.4672973,41.08081081
40.44837838,41.05648649
40.42945946,41.03216216
40.41473684,41.01210526
40.40421053,40.99631579
40.39368421,40.98052632
40.38315789,40.96473684
40.37078947,40.94894737
40.35763158,40.93315789
40.34447368,40.91736842
40.33131579,40.90157895
40.31815789,40.88342105
40.305,40.865
40.29184211,40.84657895
40.27837838,40.82783784
40.26216216,40.80621622
40.24594595,40.78459459
40.22972973,40.76297297
40.21578947,40.74473684
40.20526316,40.73157895
40.19473684,40.71842105
40.18421053,40.70526316
40.17842105,40.69684211
40.17578947,40.69157895
40.17315789,40.68631579
40.17052632,40.68105263
40.17216216,40.68
40.17486486,40.68
40.17756757,40.68
40.17973684,40.67973684
40.17710526,40.67710526
40.17447368,40.67447368
40.17184211,40.67184211
40.17315789,40.67315789
40.18368421,40.68368421
40.19421053,40.69421053
40.20473684,40.70473684
40.21810811,40.71810811
40.23432432,40.73432432
40.25054054,40.75054054
40.26675676,40.76675676
40.27842105,40.77631579
40.28894737,40.78421053
40.29947368,40.79210526
40.31,40.8
40.33105263,40.82105263
40.35210526,40.84210526
40.37315789,40.86315789
40.39486486,40.88432432
40.41918919,40.90594595
40.44351351,40.92756757
40.46783784,40.94918919
40.48526316,40.96657895
40.49578947,40.97973684
40.50631579,40.99289474
40.51684211,41.00605263
40.53473684,41.02657895
40.55578947,41.05026316
40.57684211,41.07394737
40.59789474,41.09763158
40.60243243,41.10486486
40.60513514,41.11027027
40.60783784,41.11567568
40.61421053,41.12421053
40.63526316,41.14526316
40.65631579,41.16631579
40.67736842,41.18736842
40.69756757,41.20648649
40.71648649,41.2227027
40.73540541,41.23891892
40.75432432,41.25513514
40.76184211,41.26368421
40.76447368,41.26894737
40.76710526,41.27421053
40.76973684,41.27947368
40.77972973,41.29216216
40.79054054,41.30567568
40.80135135,41.31918919
40.81052632,41.33105263
40.81315789,41.33631579
40.81578947,41.34157895
40.81842105,41.34684211
40.82324324,41.35324324
40.83135135,41.36135135
40.83945946,41.36945946
40.84756757,41.37756757
40.85184211,41.38184211
40.85447368,41.38447368
40.85710526,41.38710526
40.85973684,41.38973684
40.8527027,41.38513514
40.84459459,41.37972973
40.83648649,41.37432432
40.83,41.36947368
40.83,41.36684211
40.83,41.36421053
40.83,41.36157895
40.81594595,41.34810811
40.78081081,41.31837838
40.74567568,41.28864865
40.71054054,41.25891892
40.71473684,41.25921053
40.73578947,41.27236842
40.75684211,41.28552632
40.77789474,41.29868421
40.76783784,41.28783784
40.75432432,41.27432432
40.74081081,41.26081081
40.72736842,41.24736842
40.71421053,41.23421053
40.70105263,41.22105263
40.68789474,41.20789474
40.67567568,41.19459459
40.66486486,41.18108108
40.65405405,41.16756757
40.64324324,41.15405405
40.62297297,41.12918919
40.59864865,41.09945946
40.57432432,41.06972973
40.55,41.04
40.50789474,40.99526316
40.46578947,40.95052632
40.42368421,40.90578947
40.38513514,40.86405405
40.36081081,40.83432432
40.33648649,40.80459459
40.31216216,40.77486486
40.28648649,40.74378378
40.25945946,40.71135135
40.23243243,40.67891892
40.20540541,40.64648649
40.16210526,40.6
40.11473684,40.55
40.06736842,40.5
40.02,40.45
39.97945946,40.40135135
39.93891892,40.3527027
39.89837838,40.30405405
39.85135135,40.24891892
39.78918919,40.17864865
39.72702703,40.10837838
39.66486486,40.03810811
39.60052632,39.96421053
39.53473684,39.88789474
39.46894737,39.81157895
39.40315789,39.73526316
39.32297297,39.64648649
39.23918919,39.55459459
39.15540541,39.4627027
39.07189189,39.37054054
38.99081081,39.27594595
38.90972973,39.18135135
38.82864865,39.08675676
38.73783784,38.98351351
38.63243243,38.8672973
38.52702703,38.75108108
38.42162162,38.63486486
38.32736842,38.52815789
38.23789474,38.42552632
38.14842105,38.32289474
38.05894737,38.22026316
37.95513514,38.10540541
37.84972973,37.98918919
37.74432432,37.87297297
37.63783784,37.75567568
37.52702703,37.63405405
37.41621622,37.51243243
37.30540541,37.39081081
37.19459459,37.26918919
37.08378378,37.14756757
36.97297297,37.02594595
36.86216216,36.90432432
36.76,36.79157895
36.66,36.68105263
36.56,36.57052632
36.46,36.46
36.35459459,36.34918919
36.24918919,36.23837838
36.14378378,36.12756757
36.03918919,36.01594595
35.93648649,35.90243243
35.83378378,35.78891892
35.73108108,35.67540541
35.62675676,35.56351351
35.52135135,35.4527027
35.41594595,35.34189189
35.31054054,35.23108108
35.19297297,35.10567568
35.07405405,34.97864865
34.95513514,34.85162162
34.83405405,34.72189189
34.70432432,34.58135135
34.57459459,34.44081081
34.44486486,34.30027027
34.30567568,34.14891892
34.15702703,33.98675676
34.00837838,33.82459459
33.85972973,33.66243243
33.68263158,33.47
33.49842105,33.27
33.31421053,33.07
33.13,32.87
32.90567568,32.62675676
32.68135135,32.38351351
32.45702703,32.14027027
32.20675676,31.86945946
31.89594595,31.53432432
31.58513514,31.19918919
31.27432432,30.86405405
30.92945946,30.49
30.56189189,30.09
30.19432432,29.69
29.82675676,29.29
29.39351351,28.81945946
28.95297297,28.34108108
28.51243243,27.8627027
28.06378378,27.37567568
27.5827027,26.85405405
27.10162162,26.33243243
26.62054054,25.81081081
26.12594595,25.27702703
25.61783784,24.73108108
25.10972973,24.18513514
24.60162162,23.63918919
24.09351351,23.09756757
23.58540541,22.55702703
23.0772973,22.01648649
22.5727027,21.48027027
22.09972973,20.98297297
21.62675676,20.48567568
21.15378378,19.98837838
20.69810811,19.51054054
20.26837838,19.06189189
19.83864865,18.61324324
19.40891892,18.16459459
19.02837838,17.76702703
18.66891892,17.39135135
18.30945946,17.01567568
17.95,16.64
17.65540541,16.32918919
17.36081081,16.01837838
17.06621622,15.70756757
16.78945946,15.41540541
16.55432432,15.16675676
16.31918919,14.91810811
16.08405405,14.66945946
15.87810811,14.44837838
15.69162162,14.24567568
15.50513514,14.04297297
15.31864865,13.84027027
15.18081081,13.68378378
15.04837838,13.53243243
14.91594595,13.38108108
14.79,13.23621622
14.69,13.1172973
14.59,12.99837838
14.49,12.87945946
14.40621622,12.77675676
14.33864865,12.69027027
14.27108108,12.60378378
14.20351351,12.5172973
14.15756757,12.45243243
14.11702703,12.39297297
14.07648649,12.33351351
14.0372973,12.27567568
14.01027027,12.23243243
13.98324324,12.18918919
13.95621622,12.14594595
13.93444444,12.10666667
13.92055556,12.07333333
13.90666667,12.04
13.89277778,12.00666667
13.89216216,11.99135135
13.89486486,11.98054054
13.89756757,11.96972973
13.90081081,11.95945946
13.90891892,11.95405405
13.91702703,11.94864865
13.92513514,11.94324324
13.93648649,11.94216216
13.9527027,11.94756757
13.96891892,11.95297297
13.98513514,11.95837838
14.00891892,11.96945946
14.03594595,11.98297297
14.06297297,11.99648649
14.09,12.01
14.12783784,12.03972973
14.16567568,12.06945946
14.20351351,12.09918919
14.24583333,12.13333333
14.29861111,12.17777778
14.35138889,12.22222222
14.40416667,12.26666667
14.4672973,12.31972973
14.53486486,12.37648649
14.60243243,12.43324324
14.67,12.49
14.75378378,12.56297297
14.83756757,12.63594595
14.92135135,12.70891892
15.00756757,12.78594595
15.09945946,12.87243243
15.19135135,12.95891892
15.28324324,13.04540541
15.385,13.14166667
15.49333333,13.24444444
15.60166667,13.34722222
15.71,13.45
15.81810811,13.55
15.92621622,13.65
16.03432432,13.75
16.14486486,13.85405405
16.26108108,13.96756757
16.3772973,14.08108108
16.49351351,14.19459459
16.61459459,14.31297297
16.73891892,14.43459459
16.86324324,14.55621622
16.98756757,14.67783784
17.11,14.8
17.23222222,14.92222222
17.35444444,15.04444444
17.47567568,15.16486486
17.59459459,15.28108108
17.71351351,15.3972973
17.83243243,15.51351351
17.95621622,15.63945946
18.08324324,15.77189189
18.21027027,15.90432432
18.3372973,16.03675676
18.465,16.165
18.59277778,16.29277778
18.72055556,16.42055556
18.84648649,16.54810811
18.96810811,16.67513514
19.08972973,16.80216216
19.21135135,16.92918919
19.32972973,17.05297297
19.44594595,17.17459459
19.56216216,17.29621622
19.67837838,17.41783784
19.8,17.545
19.92222222,17.67277778
20.04444444,17.80055556
20.16405405,17.92567568
20.27756757,18.04459459
20.39108108,18.16351351
20.50459459,18.28243243
20.61810811,18.40135135
20.73162162,18.52027027
20.84513514,18.63918919
20.95864865,18.75810811
21.0725,18.8775
21.18638889,18.99694444
21.30027778,19.11638889
21.41,19.23405405
21.51,19.34756757
21.61,19.46108108
21.71,19.57459459
21.815,19.68666667
21.92333333,19.79777778
22.03166667,19.90888889
22.14,20.02
22.2372973,20.12810811
22.33459459,20.23621622
22.43189189,20.34432432
22.52833333,20.45166667
22.62277778,20.55722222
22.71722222,20.66277778
22.81166667,20.76833333
22.90243243,20.87
22.99162162,20.97
23.08081081,21.07
23.17,21.17
23.26722222,21.27277778
23.36444444,21.37555556
23.46166667,21.47833333
23.55567568,21.57891892
23.64486486,21.67621622
23.73405405,21.77351351
23.82324324,21.87081081
23.90638889,21.96416667
23.98694444,22.05583333
24.0675,22.1475
24.14810811,22.23918919
24.22918919,22.33108108
24.31027027,22.42297297
24.39135135,22.51486486
24.47,22.60333333
24.545,22.68666667
24.62,22.77
24.695,22.85333333
24.76621622,22.93486486
24.83648649,23.01594595
24.90675676,23.09702703
24.97722222,23.17833333
25.04944444,23.26166667
25.12166667,23.345
25.19388889,23.42833333
25.26243243,23.50648649
25.3272973,23.57945946
25.39216216,23.65243243
25.45702703,23.72540541
25.52111111,23.79777778
25.585,23.87
25.64888889,23.94222222
25.71405405,24.01567568
25.78432432,24.09405405
25.85459459,24.17243243
25.92486486,24.25081081
25.99194444,24.32472222
26.05583333,24.39416667
26.11972222,24.46361111
26.18361111,24.53305556
26.2475,24.6075
26.31138889,24.6825
26.37527778,24.7575
26.43783784,24.83027027
26.4972973,24.89783784
26.55675676,24.96540541
26.61621622,25.03297297
26.66166667,25.08833333
26.69777778,25.13555556
26.73388889,25.18277778
26.77,25.23
26.84297297,25.30837838
26.91594595,25.38675676
26.98891892,25.46513514
27.05833333,25.53916667
27.11944444,25.60305556
27.18055556,25.66694444
27.24166667,25.73083333
27.29305556,25.78888889
27.34027778,25.84444444
27.3875,25.9
27.43555556,25.95583333
27.49111111,26.01416667
27.54666667,26.0725
27.60222222,26.13083333
27.65162162,26.18567568
27.69486486,26.23702703
27.73810811,26.28837838
27.78135135,26.33972973
27.82111111,26.38777778
27.86,26.435
27.89888889,26.48222222
27.93888889,26.53
27.98333333,26.58
28.02777778,26.63
28.07222222,26.68
28.11108108,26.72594595
28.14621622,26.76918919
28.18135135,26.81243243
28.21648649,26.85567568
28.255,26.9
28.29388889,26.94444444
28.33277778,26.98888889
28.37083333,27.03416667
28.40694444,27.08138889
28.44305556,27.12861111
28.47916667,27.17583333
28.50555556,27.2075
28.52777778,27.2325
28.55,27.2575
28.57351351,27.28405405
28.60864865,27.32459459
28.64378378,27.36513514
28.67891892,27.40567568
28.70888889,27.44111111
28.73111111,27.46888889
28.75333333,27.49666667
28.77555556,27.52444444
28.79777778,27.55222222
28.82,27.58
28.84222222,27.60777778
28.86277778,27.63388889
28.87666667,27.65333333
28.89055556,27.67277778
